product_name,brand,material_composition,hts_code,tariff_rate,country,base_price
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,79.76
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Mexico,31.86
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,37.0
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,39.39
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,6.68
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,38.53
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,55.6
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,57.94
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,67.03
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,54.5
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,59.08
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,97.26
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,6.49
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,2.61
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,63.0
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Germany,93.26
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,35.45
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,40.42
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,43.76
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Thailand,24.72
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,34.39
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,86.25
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,China,93.64
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Mexico,8.03
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Malaysia,35.86
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Thailand,76.05
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Malaysia,76.36
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Thailand,65.9
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Thailand,26.77
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,67.46
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Vietnam,38.32
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,43.09
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Thailand,37.76
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,49.57
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,20.12
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,3.71
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Mexico,53.2
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Thailand,54.5
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,69.99
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,33.67
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Vietnam,17.19
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,14.87
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,78.94
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Thailand,35.6
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,56.7
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,1.69
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Thailand,86.22
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,54.71
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,China,64.47
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,91.84
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,87.17
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,70.85
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,65.96
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,32.61
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,57.2
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,53.97
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,79.76
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,44.33
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,42.95
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,China,43.38
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,China,76.96
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,41.39
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,8.84
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,34.21
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,2.96
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,35.23
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,12.67
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,8.53
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,48.14
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,40.49
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,73.48
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,56.61
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,73.87
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,34.69
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,82.25
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,64.79
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,54.9
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,95.56
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,85.49
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,62.26
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,China,65.69
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,China,23.2
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,74.54
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,60.85
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,86.16
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,74.92
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,75.58
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,49.47
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,98.29
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Vietnam,66.79
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,68.49
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,59.35
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,68.55
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,51.66
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,32.37
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,47.36
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Vietnam,11.99
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,68.92
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,85.01
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Vietnam,73.13
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,43.55
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,98.18
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,76.78
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,68.07
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,32.96
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Mexico,54.56
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Vietnam,7.95
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,90.29
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,58.11
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,86.2
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,58.81
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Malaysia,46.75
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Germany,12.63
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Thailand,13.47
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Vietnam,36.67
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,96.14
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,77.88
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,98.68
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Vietnam,84.7
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,98.15
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Thailand,72.72
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,80.1
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,71.37
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,49.78
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,88.69
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,23.13
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,13.6
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,51.46
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,India,51.63
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,20.13
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,66.62
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,46.09
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,86.37
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,33.5
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,11.38
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,2.45
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,48.27
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,8.37
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Germany,12.12
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Malaysia,12.92
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,96.22
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,29.78
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,67.75
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,1.27
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,35.44
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,6.14
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,73.36
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,China,98.08
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,82.59
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,76.22
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,India,9.21
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,3.88
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,India,87.33
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,75.87
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,69.55
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,34.28
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,32.77
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,82.34
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Thailand,35.94
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,41.31
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,India,95.91
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,63.53
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,75.46
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Vietnam,34.14
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,China,91.87
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,79.42
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Vietnam,16.82
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,3.41
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,62.98
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,94.37
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,95.17
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Vietnam,33.91
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,80.13
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,41.58
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,8.17
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,14.0
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,22.72
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Vietnam,20.59
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,China,29.74
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,40.72
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,49.95
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Vietnam,7.11
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Thailand,41.72
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Vietnam,43.5
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,44.22
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,4.55
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,53.88
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,37.93
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,10.24
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,20.01
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Malaysia,77.58
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,69.23
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Germany,91.47
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,17.49
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,36.35
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,95.2
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,China,47.17
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,60.67
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,41.57
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,44.76
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,61.78
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,23.19
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,20.0
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,66.52
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,30.14
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Malaysia,33.65
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,41.6
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,69.66
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,India,68.51
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Mexico,14.8
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,10.39
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,20.98
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,44.62
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,20.15
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,67.06
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Malaysia,59.57
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,73.39
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,15.76
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,67.5
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,33.28
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,4.61
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,87.09
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,94.5
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Mexico,48.73
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,China,49.45
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,9.52
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,India,62.79
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,61.3
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Vietnam,14.52
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,25.34
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Vietnam,76.49
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,95.54
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,India,79.42
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,7.11
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,38.58
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,11.48
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,China,18.14
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,3.89
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Malaysia,63.4
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,61.94
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,88.94
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Vietnam,18.88
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,98.61
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,16.53
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,84.59
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,59.99
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,52.53
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,46.78
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Germany,25.16
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,25.12
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,3.52
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,23.49
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,66.39
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,37.97
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,70.14
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,63.12
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,12.65
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,15.19
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,26.21
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,99.79
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,31.38
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,89.76
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,97.72
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,India,28.55
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Malaysia,93.75
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,11.96
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,56.6
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,China,27.1
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Vietnam,48.59
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,65.03
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Germany,64.29
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,10.24
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,China,4.46
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,53.93
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,94.56
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Vietnam,54.28
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Germany,3.41
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Vietnam,7.04
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,51.77
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,China,34.09
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,35.93
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,India,92.37
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,20.45
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,37.53
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,36.17
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,China,89.47
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Vietnam,46.78
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,99.22
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,40.72
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,94.14
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Germany,2.64
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,11.93
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,93.64
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Malaysia,39.41
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,China,84.48
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,93.84
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Thailand,90.21
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Mexico,25.03
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Vietnam,88.77
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,53.81
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,53.7
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,37.56
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,24.97
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Germany,86.2
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,37.82
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,72.29
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,India,93.35
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,49.78
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,15.32
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,49.16
